freq,power,sid
0.0,3.1879971299646844e-14,0
0.014925373134328358,3.511128251777846,0
0.029850746268656716,5.101329548207505,0
0.04477611940298507,12.348790554931867,0
0.05970149253731343,3.6853178984372112,0
0.07462686567164178,1.0313069551631886,0
0.08955223880597014,6.036152474890022,0
0.1044776119402985,9.165740526510678,0
0.11940298507462686,4.816591524823611,0
0.13432835820895522,2.8806528611462934,0
0.14925373134328357,6.785766265506935,0
0.16417910447761194,17.963609365217028,0
0.1791044776119403,7.537310097741337,0
0.19402985074626866,2.046504983238919,0
0.208955223880597,11.565570938557551,0
0.22388059701492538,6.817788317437149,0
0.23880597014925373,3.9141836114448765,0
0.2537313432835821,9.887658632015157,0
0.26865671641791045,3.2133290738479716,0
0.2835820895522388,5.884656781302539,0
0.29850746268656714,9.394128054715804,0
0.31343283582089554,11.21077533182185,0
0.3283582089552239,5.122226465777771,0
0.34328358208955223,13.639169509244304,0
0.3582089552238806,11.84329817428623,0
0.3731343283582089,12.334488428039547,0
0.3880597014925373,3.109020233623653,0
0.40298507462686567,14.106504974542505,0
0.417910447761194,2.8710099527584494,0
0.43283582089552236,7.123319395951046,0
0.44776119402985076,9.998486422150153,0
0.4626865671641791,0.8308247645989109,0
0.47761194029850745,2.8146072104239948,0
0.4925373134328358,4.920264158017466,0
0.0,3.580142718232417e-14,1
0.014705882352941176,11.40987999690799,1
0.029411764705882353,12.95674406135982,1
0.044117647058823525,3.9523172069290817,1
0.058823529411764705,7.392123889176486,1
0.07352941176470588,0.8408319955498286,1
0.08823529411764705,7.60515028657699,1
0.10294117647058823,5.188048255007802,1
0.11764705882352941,6.442058880749755,1
0.1323529411764706,6.715920062168893,1
0.14705882352941177,4.899712796707613,1
0.16176470588235295,3.365605346605982,1
0.1764705882352941,8.943340838485408,1
0.19117647058823528,5.304783613989174,1
0.20588235294117646,3.751264321487065,1
0.22058823529411764,9.236634565090867,1
0.23529411764705882,3.0255827840115272,1
0.25,5.26060684324726,1
0.2647058823529412,10.37444958532421,1
0.27941176470588236,10.829888673794134,1
0.29411764705882354,8.746685923783094,1
0.3088235294117647,4.340823561391725,1
0.3235294117647059,7.17898388354837,1
0.3382352941176471,7.616652611636537,1
0.3529411764705882,2.751970060966613,1
0.3676470588235294,5.231543920732491,1
0.38235294117647056,18.441815537653817,1
0.39705882352941174,17.404809094300013,1
0.4117647058823529,7.523449674928941,1
0.4264705882352941,5.90992802431703,1
0.4411764705882353,8.821562156465067,1
0.45588235294117646,6.2351904175434445,1
0.47058823529411764,11.16412340668834,1
0.4852941176470588,2.0469907577242714,1
0.0,2.828464485946263e-14,2
0.012345679012345678,9.033201730094905,2
0.024691358024691357,6.436675920655486,2
0.037037037037037035,7.3060276306639365,2
0.04938271604938271,15.928600857478019,2
0.06172839506172839,7.0198156807878025,2
0.07407407407407407,13.138797678761483,2
0.08641975308641975,6.8986272462049145,2
0.09876543209876543,7.67809324484723,2
0.1111111111111111,2.0108219719340914,2
0.12345679012345678,1.5215803088158362,2
0.13580246913580246,4.2127019005509005,2
0.14814814814814814,16.145051806122545,2
0.16049382716049382,13.677207465301516,2
0.1728395061728395,1.4848985459576645,2
0.18518518518518517,11.189547177802961,2
0.19753086419753085,12.549495653671029,2
0.20987654320987653,5.903946852569275,2
0.2222222222222222,10.280118010929762,2
0.2345679012345679,8.895851959105595,2
0.24691358024691357,1.0505866926761154,2
0.25925925925925924,4.885391523942428,2
0.2716049382716049,6.533149045772807,2
0.2839506172839506,2.9419373077174393,2
0.2962962962962963,4.097714678813379,2
0.30864197530864196,15.708906411997669,2
0.32098765432098764,4.877750016236859,2
0.3333333333333333,13.470290961658296,2
0.345679012345679,8.877363052669,2
