sid,freq,power
0,0.0,-0.0
0,0.02631578947368421,-5.536606385744502
0,0.05263157894736842,0.425335646104648
0,0.07894736842105263,-3.240297030896597
0,0.10526315789473684,1.7839806017420894
0,0.13157894736842105,-1.6673237944059038
0,0.15789473684210525,0.769685288356459
0,0.18421052631578946,7.030850814790682
0,0.21052631578947367,-2.7273755588175415
0,0.23684210526315788,-5.789568084756536
0,0.2631578947368421,-3.4732754338045213
0,0.2894736842105263,3.6654743417689697
0,0.3157894736842105,-1.2567269535356633
0,0.3421052631578947,1.9507091019656864
0,0.3684210526315789,-3.499086669090095
0,0.39473684210526316,4.786481325124085
0,0.42105263157894735,-0.6015653851061198
0,0.4473684210526315,-7.828378693816152
0,0.47368421052631576,8.112854207036946
1,0.0,-0.0
1,0.018867924528301886,6.751154264134321
1,0.03773584905660377,-0.7508302311256791
1,0.05660377358490566,-1.1714535531560752
1,0.07547169811320754,-0.8432942799519614
1,0.09433962264150943,7.363978391529514
1,0.11320754716981132,-9.095662310289
1,0.1320754716981132,9.530579864901462
1,0.1509433962264151,-5.513209655787933
1,0.16981132075471697,-1.6591464237563818
1,0.18867924528301885,-3.4298451049338556
1,0.20754716981132074,-0.3469278962087352
1,0.22641509433962265,-7.224638809146795
1,0.24528301886792453,0.21523062022427997
1,0.2641509433962264,8.771472019273803
1,0.2830188679245283,-0.1167132998457629
1,0.3018867924528302,-1.369454477192104
1,0.32075471698113206,1.8955764723383854
1,0.33962264150943394,-8.008416860420901
1,0.3584905660377358,-2.5459922134219632
1,0.3773584905660377,3.9354750016487636
1,0.3962264150943396,-2.1085053520781565
1,0.4150943396226415,-4.4148533043283935
1,0.43396226415094336,6.1874745548484995
1,0.4528301886792453,-4.462488022537796
1,0.4716981132075472,-7.732657378096068
1,0.49056603773584906,-8.906613060810407
2,0.0,-0.0
2,0.018867924528301886,-0.14774080290997804
2,0.03773584905660377,-12.196902444627876
2,0.05660377358490566,6.1663989187194
2,0.07547169811320754,-5.413448186808122
2,0.09433962264150943,-0.3510704542245211
2,0.11320754716981132,0.2843807697263041
2,0.1320754716981132,-11.694852414725393
2,0.1509433962264151,-2.871876262685169
2,0.16981132075471697,1.478326751029336
2,0.18867924528301885,-4.752221128994655
2,0.20754716981132074,-6.254784377481485
2,0.22641509433962265,8.420028282047744
2,0.24528301886792453,-5.36852789472441
2,0.2641509433962264,5.677226254137935
2,0.2830188679245283,4.541661793947981
2,0.3018867924528302,-3.457225248813857
2,0.32075471698113206,3.4037718742676146
2,0.33962264150943394,2.9569573838164915
2,0.3584905660377358,-3.9541677453637627
2,0.3773584905660377,-2.415761623277
2,0.3962264150943396,-1.5328141444798313
2,0.4150943396226415,6.2025711157954175
2,0.43396226415094336,-8.062190340102491
2,0.4528301886792453,9.739098920474829
2,0.4716981132075472,7.436079328437094
2,0.49056603773584906,2.3296041194729624
3,0.0,-0.0
3,0.01818181818181818,-4.1250520812819556
3,0.03636363636363636,3.3223229518813495
3,0.05454545454545454,5.9749671895936585
3,0.07272727272727272,-8.240298630826043
3,0.09090909090909091,-7.569080970209099
3,0.10909090909090909,-7.369177680397197
3,0.12727272727272726,2.3897781389898474
3,0.14545454545454545,2.6986203611151947
3,0.16363636363636364,-7.6931854892564555
3,0.18181818181818182,4.997620488232304
3,0.19999999999999998,-2.174894131388946
3,0.21818181818181817,9.921323637808829
3,0.23636363636363636,10.490229807807223
3,0.2545454545454545,-3.177716081401125
3,0.2727272727272727,-1.6017882803319514
3,0.2909090909090909,-0.9303678720220918
3,0.3090909090909091,-8.143119341319695
3,0.32727272727272727,-0.04575007235245376
3,0.34545454545454546,3.3435245528445856
3,0.36363636363636365,-4.078395602993842
3,0.3818181818181818,-4.470994295079242
3,0.39999999999999997,-9.042126292238924
3,0.41818181818181815,3.176263310721061
3,0.43636363636363634,-2.6400879755768427
3,0.45454545454545453,8.539925793195309
3,0.4727272727272727,4.722364633771986
3,0.4909090909090909,0.3223543274426599
4,0.0,-0.0
4,0.030303030303030304,-4.384346339141098
4,0.06060606060606061,6.359030045037049
4,0.09090909090909091,-7.362025115549444
4,0.12121212121212122,0.15962264737039236
4,0.15151515151515152,9.837960535101265
4,0.18181818181818182,-0.8129517084227583
4,0.21212121212121213,-5.311771704700359
4,0.24242424242424243,-0.5071838890091067
4,0.2727272727272727,3.4839240132097196
4,0.30303030303030304,7.646227964389598
4,0.33333333333333337,-4.1583082788288195
4,0.36363636363636365,-0.9878729175361949
4,0.3939393939393939,-5.1574002861867605
4,0.42424242424242425,-1.233538563687822
4,0.4545454545454546,-5.561308749754939
4,0.48484848484848486,-0.278954343724506
5,0.0,-0.0
5,0.03571428571428571,-1.611813482595438
5,0.07142857142857142,6.1054204664884555
5,0.10714285714285714,-2.757476493094519
5,0.14285714285714285,2.2898969993803346
5,0.17857142857142855,1.5058694902481853
5,0.21428571428571427,-2.776013520356685
5,0.25,-6.562814082802698
5,0.2857142857142857,5.519399791484258
5,0.3214285714285714,1.2984495344517435
5,0.3571428571428571,-7.085463089031026
5,0.39285714285714285,-4.883169282003076
5,0.42857142857142855,3.6881847322678536
5,0.46428571428571425,-0.3290151131411526
6,0.0,-0.0
6,0.014084507042253521,1.6163081225862679
6,0.028169014084507043,-2.7202736371355605
6,0.04225352112676056,-8.584401742340779
6,0.056338028169014086,-2.1054790488393325
6,0.07042253521126761,2.4608038991550676
6,0.08450704225352113,0.5357509589680334
6,0.09859154929577466,-4.728984264624305
6,0.11267605633802817,-12.947730235989614
6,0.1267605633802817,-6.322448487193182
6,0.14084507042253522,11.179343873035863
6,0.15492957746478875,-6.549413263136517
6,0.16901408450704225,3.5959034036131166
6,0.18309859154929578,0.8271678319210966
6,0.1971830985915493,-6.262083148905071
6,0.2112676056338028,0.8819132716556617
6,0.22535211267605634,5.094853529977107
6,0.23943661971830987,-0.30827713822683034
6,0.2535211267605634,-4.902891000669451
6,0.26760563380281693,-7.1491480962559635
6,0.28169014084507044,-6.6447787062812855
6,0.29577464788732394,-2.8262634562562745
6,0.3098591549295775,-4.894481724488427
6,0.323943661971831,7.51933910077922
6,0.3380281690140845,0.22303525384673129
6,0.35211267605633806,8.947519399532107
6,0.36619718309859156,5.097900938667919
6,0.38028169014084506,1.0546116676673583
6,0.3943661971830986,9.867065561554037
6,0.4084507042253521,-0.5838857288726227
